,transcript,filename,unique_id,begin,end,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
461,"You all right?  Oh, I forgot to say, me and Suzy just moved in.",5245830105934359183,221_5245830105934359183,00:13:49:12,00:13:51:17,4.040163361199234,-0.37342382115418826,-0.29354807685061474,0.2952900618859351,0.027659514872971427,0.059353168469462356,-0.2477807581198419,-0.1967948342586092,0.5394535417750002,-0.2093599961928242,4.040163361199234
462,"you'd come back with  something dirtier! See, there's plenty of things I  never thought you were capable of.",5274434588125702436,864_5274434588125702436,00:48:02:21,00:48:16:07,2.006660641348877,0.7086080322657596,2.4862708592660003,-0.011889456286243176,0.22905814959917634,0.8371265717483798,2.442957486339288,0.7025395882821225,1.9460034484227338,4.0236286213734935,4.0236286213734935
463,About Jack.  Now she's gone and told  everyone. Saying what?,5248439298566680341,608_5248439298566680341,00:31:43:15,00:31:45:01,4.020431560371737,3.6911482687020585,1.9429974098611411,0.5164274277002907,1.0830459116646407,3.0229470276586508,0.9397743581020238,2.7119655749413707,2.970948109755412,-0.23360718221170915,4.020431560371737
464,"Oh, Heather... ",5251033029316736209,905_5251033029316736209,00:45:56:11,00:45:59:09,4.00260327702235,1.5664167702263325,-0.13235111310999798,1.4758980750543318,1.2898301010513162,1.1120906324081707,0.7752746539529332,-0.058179199967046916,2.548410318217374,0.22256851800232688,4.00260327702235
466,Can't I now?  No. Jack... What? ,5248439298566680341,476_5248439298566680341,00:24:43:20,00:24:49:09,1.379034052494108,2.8073436277245993,3.986316624409818,1.560701632708813,1.772370852452812,3.4280795583389554,2.2676725680942718,2.698385768791956,1.5676950495524675,1.8817195169551795,3.986316624409818
468,"Well, that's rich.  Coming from the main reason things  went wrong before.",5253646087419594905,1137_5253646087419594905,01:03:31:20,01:03:35:24,1.4519215211754932,2.2797589933435782,1.4481425314614327,0.17786589067263758,1.7123784402015458,0.4561106572948786,1.6919562410443747,0.3736645273945443,1.128974928504316,3.972843201058202,3.972843201058202
476,Philistine.  Come on. ,5253646087419594905,218_5253646087419594905,00:13:18:02,00:13:21:03,0.2480964644836625,0.40764567087922293,1.5922409094730339,2.7074627973444767,0.05979159343062691,3.9264502374359282,0.8686938009783292,0.5349520619253976,0.816622381207056,0.9539047485942374,3.9264502374359282
477,Lauren.  What?,5274434588125702436,475_5274434588125702436,00:26:41:11,00:26:47:24,1.6750138685625267,0.014177304648447471,3.9192751884071586,1.3233002778889569,0.7199099866691407,0.7938326580922588,0.19348187563176167,0.15913919300136917,1.7171895753533177,-0.05047537626898443,3.9192751884071586
490,"Stick another one in there.  A double. This isn't gonna help, you know,  Max?",5264050645694159353,292_5264050645694159353,00:13:28:24,00:13:37:00,1.4004614054956173,0.006537756715335731,0.7642501719576806,3.824326567189502,1.0415965096240816,0.7795417072527828,1.1343156740335028,1.6353291132873464,0.7728367038170585,0.7059397523813672,3.824326567189502
491,"I just gotta get the words straight  in my head, before I say them.",5274434588125702436,968_5274434588125702436,00:54:19:12,00:54:27:08,0.5339280354907389,0.941042928330908,0.7850909819107325,-0.11141024731225571,0.5774097538251831,0.7553683156854776,1.2156200036017522,-0.15902690806745676,0.22363803703121565,3.8199717445161605,3.8199717445161605
495,"Well, run along, you don't wanna  be late, do ya? No, see ya. See ya.",5258818087037440299,1262_5258818087037440299,01:03:10:12,01:03:17:09,0.10203250317526914,0.7118605090900029,0.030853352748582835,0.061490881541991595,0.14245302519431713,0.41549869934660244,0.17851482274084915,3.809532097554522,-0.062205613481410314,0.47509354332169296,3.809532097554522
500,Yep.  Yeah.  That's what happens. ,5274434588125702436,917_5274434588125702436,00:51:20:09,00:51:25:03,0.7475322338748372,3.777547427562101,2.372173929203554,1.1358540363396228,1.0764112633877656,3.3925879075642875,1.5750487202099117,0.16745504226353355,0.8269953412953298,2.8776357296204886,3.777547427562101
501,Cos I've been told one thing and it  don't seem to fit with anything else. Do you think you could help me?  OK.  I know me and your mum... I know things got nasty.  But I never thought I was pushing her to the edge.,5274434588125702436,491_5274434588125702436,00:27:50:24,00:28:02:04,-0.1624738008915481,0.1190235419287565,0.37994961371072505,-0.29535500248448243,-0.06263525859054467,0.44582929509562824,3.7759275691096583,-0.02923518087571589,0.32522625744692774,0.9939718793412401,3.7759275691096583
503,"Well, now there's a first.  Max Branning lost for words. ",5253646087419594905,1126_5253646087419594905,01:02:52:08,01:02:56:11,1.351935233320816,1.5372450480881328,2.482110072377703,0.40297426692889393,2.6943559941533035,1.0428247169959273,3.756193902631459,0.46840446222753135,0.7559301518424228,2.2046056644638905,3.756193902631459
518,"Yeah, only I'm having a bit  of trouble settling.",5269245838135402929,555_5269245838135402929,00:30:00:05,00:30:04:03,0.315446465256214,3.6429344918438,0.8093370697591761,1.8349769293893967,-0.12541460585795888,-0.03479718852809335,-0.19472331684117564,-0.2178524578067611,-0.28141528710342983,0.26295771811277846,3.6429344918438
536,"So, how did it go?  Don't you ever, ever, do that to me  again, do you hear me?",5251033029316736209,1617_5251033029316736209,01:23:04:15,01:23:08:07,0.7536371947348207,2.1092921548556745,0.37440584880732963,0.23307459640827718,1.7576584794167407,1.2902424147231446,1.151808780474859,3.5104486973833913,1.4243052374593896,1.6907231536017402,3.5104486973833913
540,You take care of him. ,5274434588125702436,392_5274434588125702436,00:23:03:10,00:23:07:01,-0.49357916400400953,-0.38136474255450326,3.4647485108402662,0.41967679744512326,1.6665772859453007,-0.2838206869463477,-0.2383589539245522,0.0761377686690818,-0.3773159662713089,-0.32212445544733914,3.4647485108402662
548,"Yeah, he got put away  for something but I just can't remember what it was.",5245830105934359183,870_5245830105934359183,00:47:33:19,00:47:35:03,-0.16650945749947726,-0.2488452958624311,-0.09901308985545165,3.405971449295526,-0.23915060410420988,-0.19664157009996983,0.5229300130121131,-0.3208642399227217,1.1654165643438241,-0.37156164074463743,3.405971449295526
573,Police come asking questions  about you.  If you had any form.,5274434588125702436,856_5274434588125702436,00:47:40:06,00:47:43:09,0.9254584258380896,0.48158880699831347,0.04809594686180244,0.4075978877305642,0.2951445164703181,0.1067510020432692,3.224559278201579,-0.32592175020630376,0.2861195883028866,0.4616141543986402,3.224559278201579
580,"Well, I did.  So what does that  tell you about what you did to us?",5274434588125702436,1002_5274434588125702436,00:56:02:07,00:56:08:23,1.951066452490715,3.187850160984551,0.43497563253025934,1.4997029971584381,0.9961535115528296,2.9265137043377583,2.3971310047182084,2.688698196022648,1.904470752289277,2.4976890736659088,3.187850160984551
591,Is that why you wanted her to stay  with me?  Because that way you knew she'd settled for second best,5253646087419594905,1494_5253646087419594905,01:24:08:07,01:24:12:03,-0.32761159032612114,-0.38560444789492715,-0.25960233931221466,-0.20500032413078303,-0.27490030578304225,-0.036994788101417556,-0.3188839071715695,3.1018367788274746,0.2834146130972888,-0.1933202603983267,3.1018367788274746
594,Yes.  You'd swear to that in a court of law?,5274434588125702436,1303_5274434588125702436,01:10:54:16,01:10:56:05,1.6066803617701595,1.0330439266957636,0.8035869775886884,-0.498225770204394,0.05188153817192693,0.7701495310980188,1.9583483970040283,-0.07861727378221549,0.6925248836313308,3.092265753442087,3.092265753442087
599,"But it ain't beyond understanding.  Until she says it, Dot.  Until I've heard it myself, I don't know where I am.",5274434588125702436,658_5274434588125702436,00:36:04:02,00:36:07:21,1.3293136877999003,1.3919550908683962,2.1007054856054905,1.7968968111055372,1.6073513838688225,1.0442336418931182,2.222219609563937,0.5822392734329753,0.7168635321146576,3.0737942893855745,3.0737942893855745
609,Definitely. ,5245830105934359183,1184_5245830105934359183,01:05:31:04,01:05:35:20,0.9369880486846199,1.2528080981704741,0.9843154694161165,1.6641090384485284,1.2150481789612928,2.9764855118115174,0.8710042640200217,0.329963529671533,0.5194686142653003,0.7288012684978804,2.9764855118115174
610,"Right, what says ""party"" to Suzy?  I mean, balloons, bunting?  Yeah, yeah, yeah.  Whatever. I'm glad to see you're  taking such an interest, Phil. Looks like a double party, don't it?  What with Vinnie off. I'm happy for him.  Yeah, sounds like it. Well, I'm sorry to lose a mate,  but it happens. Anyway, when did you get  the code red on the party front? Didn't know she wanted one.  Come on, Phil.",5274434588125702436,663_5274434588125702436,00:36:23:02,00:36:52:00,1.9920014787635993,2.974218907150538,-0.2015071109375621,0.03533956676380949,-0.05247336808242479,0.313964763647252,-0.3384944780738996,-0.1148572711894458,2.8043672665463335,-0.36733368256783405,2.974218907150538
615,"Having a nice little chat, there.  What's it to you?  Well, you're married to my son. And?  Don't forget how well I know you, Stace. I know the signs better than anyone.  Get lost, Max.",5253646087419594905,256_5253646087419594905,00:15:11:11,00:15:22:03,0.25062420771594346,0.8789425533293433,-0.03783994520767248,-0.4068591233982589,-0.23420200771783195,0.05205237582038505,1.0907951238110418,2.9447957326780285,1.0023453401830515,-0.12138403801094567,2.9447957326780285
620,but it'll be uncomfortable  for the next few weeks.,5274434588125702436,12_5274434588125702436,00:01:09:20,00:01:13:21,0.8983394863102375,2.9301337956187994,1.274462676604617,2.103099328039589,1.108106392871806,0.28819847063081905,0.19769934085473806,0.6961972388658928,0.40351625408079445,0.7700073968996781,2.9301337956187994
630,"But do it nicely, all right?  Gently. ",5253646087419594905,1922_5253646087419594905,01:47:14:22,01:47:21:24,1.3111779918201893,2.5806188765427143,1.6224971203810592,0.6976324636574797,1.3229256168024501,0.07978814835183395,2.3174118824640875,-0.21699254740822574,0.13105459188010257,2.8968632561952283,2.8968632561952283
639,"Course, you know  what that means, don't ya?",5256228221757951173,1005_5256228221757951173,00:57:34:15,00:57:36:20,1.3293023082551083,0.6908056622068177,1.1790791906732465,0.48548540688931524,0.8914636343165823,2.862627863655845,2.0096232634500435,1.158591821442044,0.9219681507487443,1.8321028060227935,2.862627863655845
645,And I remember swearing I'd  never make the same mistakes.  Never make my kids feel like that.,5258818087037440299,1886_5258818087037440299,01:39:24:23,01:39:29:05,1.0958798080109995,1.1061705527864163,0.9478935851755178,0.05774055677397511,1.1363048993134541,-0.11478345633217493,0.30758671985244834,-0.33689688526281586,0.8201515680238513,2.824019618160078,2.824019618160078
655,I want you out of my house  and away from my kids. That's a nice way to greet  someone you thought had snuffed it.,5274434588125702436,830_5274434588125702436,00:46:24:21,00:46:28:01,-0.20462017146149722,1.5820213850407707,1.3484036378862811,-0.2795244779291386,-0.2554104422394056,0.3959823797883558,2.78929264700446,2.1149558645454176,0.5032461815813051,0.3017923169541145,2.78929264700446
661,Well...why are you stopping me  from seeing my kids?,5258818087037440299,1082_5258818087037440299,00:55:00:09,00:55:04:21,-0.09374609182470103,2.459529243746502,2.751226970456497,1.0833437466828097,0.02441954834867858,0.7569671255731499,-0.35574873619208885,1.425122573734891,0.22559642660830412,-0.23698809922466874,2.751226970456497
669,"Football?  Yes.  The match. All right, if you want the truth,  I think he's still got  the hots for Danielle. Sorry. ",5245830105934359183,1718_5245830105934359183,01:33:35:15,01:33:49:07,1.8142327038366373,-0.3188986186949736,-0.37806229539669967,0.2606923910020379,-0.29083980974585755,-0.22746545679898827,-0.37592078791557587,-0.1767843481892824,2.7083381201401386,-0.39121054977917774,2.7083381201401386
674,"I'm not staying here.  Don't be like that... Don't touch me. Darling, don't go...",5264050645694159353,1150_5264050645694159353,01:00:13:10,01:00:15:07,0.1507714233613994,2.6878132708778595,1.3776952322378013,0.43537157305303875,1.2602870000376474,0.2741499695109503,1.2430800251015663,0.5180044541478674,0.9046190661636618,0.19085589971648143,2.6878132708778595
684,"But you do it, Peter.  And you do it right now. ",5253646087419594905,1924_5253646087419594905,01:47:24:16,01:47:28:03,0.6657189965925581,0.7305648881356944,0.02921001459875163,1.3767112880295636,0.6713085015016241,0.5812568866390151,1.4950899029626072,0.7057913263807096,0.3799967639937253,2.6333334971715185,2.6333334971715185
686,We're leaving.  Give us our coats. ,5269245838135402929,885_5269245838135402929,00:51:53:21,00:51:54:20,0.008540472057120538,1.3925159077723879,-0.24381570599739952,0.31571307903550705,0.5144898968666158,2.630430031968324,0.3842860805060071,0.5434197547521176,0.04756446077024116,0.05771685277952085,2.630430031968324
691,You're not making sense. ,5274434588125702436,854_5274434588125702436,00:47:36:10,00:47:38:08,0.6046288999021947,0.46768573196997426,0.3296208326739275,2.6062874671854646,0.29086379194031176,2.3926684885639693,1.8699692084193673,0.060199512414220196,0.3862106056411491,1.3788020760826627,2.6062874671854646
705,Any luck?  DOOR SLAMS,5251033029316736209,806_5251033029316736209,00:40:00:17,00:40:04:07,-0.21491198020025173,0.16522261771647645,-0.2601300651972214,-0.14062124015964483,2.540055008159415,0.2821135259733739,2.3813288760686646,-0.21072056850417162,-0.14591131259028695,-0.14966507790276956,2.540055008159415
710,"If need be, I'll come to the school  and talk to this girl myself,",5248439298566680341,619_5248439298566680341,00:32:03:10,00:32:06:10,1.1920209641725443,-0.24726808623016405,0.8876672412368896,-0.35075979928090717,0.8372947562528733,-0.19968996784550916,2.497595796124885,0.5619110821112967,-0.35772349616231003,0.3807772682275003,2.497595796124885
716,I hate those good times  more than ever now.,5274434588125702436,913_5274434588125702436,00:50:57:23,00:51:00:09,0.9805235483238914,2.4655037220719724,0.008781127522908798,2.2851881886888314,-0.07005310670824685,2.427898266476228,0.0369464859745903,-0.13222099097798487,0.33017792426919457,0.026316928797283715,2.4655037220719724
719,"Yeah, Ronnie told me  you'd been sniffing around. So what you going to do about it? ",5274434588125702436,1421_5274434588125702436,01:17:31:24,01:17:38:19,0.600338399213253,-0.05789108345407421,0.14333935706521267,0.6017917924717366,-0.04136143627594944,0.23291158125072564,-0.22221604812636278,0.649449013700826,2.438734696079007,0.29201636513150137,2.438734696079007
724,"Tan.  I've just spoken to Lauren.  Is she going on a dirty weekend with Peter Beale? No, Lauren and Peter are going  on a supervised activity weekend.",5253646087419594905,1856_5253646087419594905,01:43:20:02,01:43:38:13,0.7135675086289471,-0.3492172394075179,-0.30439141614183085,-0.5115557071784091,-0.29565143747482914,-0.12789871279254472,-0.36020922584016035,-0.2030770293656241,2.4309856447268765,-0.3337434313536179,2.4309856447268765
725,"forget it, right, cos you're not  gonna mess things up.",5245830105934359183,213_5245830105934359183,00:13:37:18,00:13:39:17,0.37149080581741695,1.4913961061073653,1.377781421429516,-0.030155638228181184,-0.26897635528480796,-0.14395640560489167,-0.03740030110297515,-0.32435282832488455,0.07413017934414186,2.4292173866136824,2.4292173866136824
738,I wanna help. ,5251033029316736209,816_5251033029316736209,00:40:21:06,00:40:35:24,0.15695703056056123,0.3900774936191355,1.8587298420272107,0.32879316844878603,2.3672544382082394,0.1668293634310495,0.7477223604867165,-0.17272140159120628,0.3134304948075478,0.25144860618900755,2.3672544382082394
742,"Who was it, Mr Branning? ",5264050645694159353,493_5264050645694159353,00:24:11:19,00:24:15:05,0.42675663708600037,-0.2765250435960466,-0.08675381140239107,-0.23798557051527863,0.5037661884053412,2.3568782918600597,0.3198343530188099,0.17425068320565743,-0.0031364875068685,-0.204655807512317,2.3568782918600597
743,Are you just one of these geezers  who's got a thing for married women?,5253646087419594905,271_5253646087419594905,00:16:08:17,00:16:15:05,2.354292046307367,-0.36761265488128686,-0.4493345092798615,-0.1715034182402702,-0.29407824209054073,-0.2630950220745228,-0.3854382729786521,-0.12360488331236072,-0.008322698762976678,-0.3807028638313055,2.354292046307367
754,"Yeah, two people's word against one.  Good luck.",5274434588125702436,1423_5274434588125702436,01:17:42:22,01:17:51:23,1.4782795154907298,2.2852879929602885,0.5260050278004044,0.2754759590830117,0.8020321968522189,0.06282896024803183,1.7568941077735785,0.9712536224515661,1.343651841446793,1.138553475277103,2.2852879929602885
755,"Yeah, well.  He's trouble, ain't he?  What, and you recognise the type?  Yes, Bradley.  Maybe I do.",5253646087419594905,1139_5253646087419594905,01:03:43:15,01:03:48:24,2.114226035876922,0.682594848613352,1.0480981052498803,0.6928076747344525,0.18075590075925735,0.9115447813980775,1.174910325517775,0.33023600839981787,2.2826664752179133,0.04486552074994728,2.2826664752179133
763,"Kevin, he was a family man  through and through.",5251033029316736209,1590_5251033029316736209,01:21:49:20,01:21:50:24,-0.5618055299848467,-0.39512024754089675,-0.4543168669266683,-0.5587591322976803,-0.28869220095482667,2.2521136627121296,-0.3673354198757582,-0.3883418522976596,-0.5262275557250249,-0.29946933938625053,2.2521136627121296
766,"I dunno where to send it.  What, so you ain't heard from her lately?",5258818087037440299,1904_5258818087037440299,01:41:00:11,01:41:02:06,0.6660673096157577,2.2330874127368916,1.1096341151746607,-0.32881324780719623,-0.18301159100871614,-0.022965574298178606,0.10117437921936007,0.005518475624028943,1.0535334398833718,0.22722547080440605,2.2330874127368916
770,"Can I get a cup of tea to take away,  please? Course you can. I'll come back and get it.  All right, Jack?  Yeah?  Look, Max, about the other night.  I don't wanna fight. Right, I'll remember that.  Max.  It's just a little bit weird, you know.  You and Tanya. We didn't set out to hurt you, mate.  Yeah, right. We're brothers.  That must mean something. It does.  I promise.  Get us a cup of tea, please.  All right?  Phil. It's here.  What, the part?  I want cash.",5245830105934359183,1180_5245830105934359183,01:04:29:06,01:05:25:21,0.7465978742948485,0.008328161164921046,2.0416271114614286,0.9449672123324212,0.1413005365908192,1.3728832692611206,0.09705742969646147,2.232562180668581,0.40090309686579956,-0.1136032251251531,2.232562180668581
779,"And you believe that, don't ya?  I know it.",5248439298566680341,1546_5248439298566680341,01:16:05:00,01:16:07:08,0.5855301480991062,0.4096621803883628,0.892562611728593,0.9391487344557803,0.36404678146052505,1.8118911192520466,0.504122826497509,2.2191141122231004,0.39895685650760854,0.9627370645859662,2.2191141122231004
780,"Mum sends her apologies,  she couldn't get away.",5245830105934359183,771_5245830105934359183,00:42:26:00,00:42:29:04,-0.08677257483939568,1.3518005201675374,0.848986439250119,0.11706746609285609,2.21815930314986,-0.13457740458895223,-0.0910155924648309,0.38845245785574267,-0.072279412493744,0.10350111136489135,2.21815930314986
790,"I'd keep the number  if I were you, just in case. She's no Delia, bless her.  Oi, I can cook. Not any day I've been here.  You're not trying to make amends for something, are you?",5269245838135402929,836_5269245838135402929,00:49:41:07,00:49:49:09,0.4086858374957918,-0.05503530773076466,2.196709123989298,-0.15814196811774503,1.4905070871306312,0.2733425508228805,0.9391337573237822,1.611836884604827,0.8993826453037926,0.15026924642261633,2.196709123989298
805,"Gone most of the afternoon, he said. ",5274434588125702436,1301_5274434588125702436,01:10:49:17,01:10:51:14,0.24988297055554107,1.1592096457078986,0.47944969444907204,1.162896624939714,0.9138244746373573,2.1541245864005467,0.665993020648977,0.20059738430450452,0.15741070954922534,1.9080909833601902,2.1541245864005467
808,They're gonna send us some details.  He ain't gonna be  bothering us any more either.,5251033029316736209,368_5251033029316736209,00:18:56:00,00:19:02:15,0.05543598844741199,2.137296228470372,0.34206002557726467,-0.018536909954658207,1.5112844148817515,0.5827953217925894,1.0638810206746243,-0.003140106255274946,0.8005556305492821,0.4807820411696243,2.137296228470372
810,"You look as if you've had enough  already. Nah, I can't have.",5258818087037440299,957_5258818087037440299,00:47:28:24,00:47:32:18,0.2653988149585312,2.1337207444181936,-0.12717968844143676,0.782120910634485,0.16869171953984588,0.022982926091836667,0.28040534619265794,-0.13130675743630824,0.24756447219373218,0.9169173971207357,2.1337207444181936
820,"No Tanya?  No.  And I wonder why?  Don't be like that.  Look, Jack,  can I talk to you a minute?",5245830105934359183,1813_5245830105934359183,01:38:36:18,01:38:44:18,1.7384322366094325,0.9078993726804352,0.7983712876731092,-0.09918023262280051,0.39669309310212086,0.2521287097054068,0.5952428877978645,0.057949382049755874,2.1023924946748807,-0.08610244261752917,2.1023924946748807
824,"I haven't let you down,  or Mrs Branning. Oh, no, no.  You see the thing is,  Tanya is still a bit of an innocent. That's the trouble, right?  She don't really understand  the way the male mind works. Lauren's the same. ",5253646087419594905,1916_5253646087419594905,01:46:48:24,01:47:04:09,0.4256934742526409,-0.14525142743065006,-0.19228605636670706,-0.4286673041637546,-0.27276854596442646,-0.27584417606263145,0.14738489348639613,-0.3147805260465185,2.093999642236414,-0.1162093835870885,2.093999642236414
825,"I've got my own money, thanks.  Right.  Well, don't let me  hold you up. Where's Stacey?  I'm starving. ",5253646087419594905,509_5253646087419594905,00:30:18:02,00:30:27:20,1.3817184706184533,1.350518940012159,0.072044689315401,-0.34129432730346737,-0.08427307019281705,-0.15407085441524443,-0.20826587906790406,0.34696776973396926,2.092037704657347,-0.22794771099136132,2.092037704657347
834,Looks that way.  Are you sure you've...you  know...thought this through?,5274434588125702436,1892_5274434588125702436,01:43:44:22,01:43:52:04,0.8467650804196244,1.5766810658514523,0.3924057810558937,0.23769979858946996,1.4347292295757694,0.8554432745427215,2.0600427099525676,0.4320460688243433,0.19348770754900216,1.997952085786413,2.0600427099525676
838,Do you think they'll  ever forgive me? They love ya.  Nothing will ever change that. I know I've screwed up. ,5258818087037440299,1883_5258818087037440299,01:38:58:15,01:39:09:16,1.2730827391962019,0.6520039040484612,1.8813658455353597,0.061544856522008216,0.376284226070704,0.1458203821396808,0.11259228782263342,0.057628388019738686,2.0473279340246884,0.9333857714685247,2.0473279340246884
842,"None of us are perfect, are we?  You know, we all just try and do  the right thing, hope for the best.",5258818087037440299,1888_5258818087037440299,01:39:34:00,01:39:39:06,-0.3269309822259241,0.05982475642839847,0.37472485124864946,-0.1807278546862866,-0.15970466559487623,-0.07656363499414581,-0.05650602165725857,-0.37392372272651375,-0.24438895666509694,2.037612483168021,2.037612483168021
843,"Mick?  Yeah, can I call you back? ",5253646087419594905,220_5253646087419594905,00:13:23:20,00:13:28:02,0.30526457632331283,0.6172874086901965,-0.03244726746971873,0.33404651122240026,1.378957554741734,0.7040937993821653,2.033535876185098,0.5201092718537788,-0.009712601659370287,0.9440739166136339,2.033535876185098
861,You don't wanna know.  It was before the Millers.  There was these newspapers up there from years ago.,5245830105934359183,856_5245830105934359183,00:46:56:23,00:46:59:16,0.686735531534981,1.2040412405066843,1.0695135585914932,-0.15541467105500872,1.0080222746318475,1.8776620913952633,1.9473503885195447,0.6872861908202681,0.2530560266504406,0.3272160369250795,1.9473503885195447
862,There's only one way to deal  with bullies.,5248439298566680341,617_5248439298566680341,00:31:58:04,00:32:00:15,-0.4223581441046799,0.581753499084193,-0.18823723128708636,-0.366613128993575,-0.2842956654153001,1.9460512488578903,-0.3423641878999881,-0.3840969266687599,-0.4243711006059715,0.21593551893337173,1.9460512488578903
865,She told you?  Told me what?,5253646087419594905,277_5253646087419594905,00:16:28:01,00:16:30:00,1.9421956850229822,0.8462890845397936,0.0030723739715372267,1.4675552160768368,0.026179636480971758,0.06678985520507576,0.23122578616030248,1.2324989125166834,1.8329385167577052,0.9282003537548121,1.9421956850229822
872,I didn't even think. ,5245830105934359183,983_5245830105934359183,00:53:55:24,00:53:57:12,0.16931694787456233,0.744853461992521,0.9682741828909772,-0.2128348528223084,1.8959972995218703,0.3403631916749184,0.3936775733121248,-0.227198347568823,0.09401275237251372,0.8709103726903822,1.8959972995218703
873,Can't I treat my little brother  once in a while? No.,5251033029316736209,1473_5251033029316736209,01:15:54:13,01:15:59:10,0.3347398237673399,-0.3819993726382069,1.8942482762344575,-0.1738570935831998,0.017882425132451977,-0.2503817983538594,-0.2969872127307015,-0.05259478551705823,-0.4602551020814431,-0.18639710322730318,1.8942482762344575
878,"He didn't go to work this morning.  I can't get no sense out of him.  What makes you think I'll succeed where you failed? Cos you're his father.  God help him.  Well, that don't seem to count for much these days. If you had one ounce of feeling for  that boy, you'd go and talk to him.",5258818087037440299,960_5258818087037440299,00:47:54:14,00:48:08:17,-0.2955711419815393,0.0415563617888107,1.88206326096441,-0.06008952959358778,1.0502164001166643,1.692005912997211,0.6004063576168247,0.8491012359587999,-0.29602582485813045,0.17173697960420356,1.88206326096441
892,"Not now, Max.  You can't avoid me forever, Tan. Can't I? Bury your head in the sand -  this ain't gonna just go away.",5248439298566680341,1400_5248439298566680341,01:09:30:17,01:09:40:07,0.3348174190691464,-0.268656502125059,-0.1450867734198094,-0.2550639491672211,1.7878965476927822,0.43177006370805693,-0.06924622996297025,1.3854885577768787,1.2737015847369229,0.03779369676460449,1.7878965476927822
894,Bianca's do. ,5245830105934359183,1558_5245830105934359183,01:23:57:01,01:23:59:08,1.7781346437841201,0.012821779448043205,-0.1951841130638304,0.5271916284181766,0.019832742335874398,0.5303610537072799,-0.13742897007283927,-0.13047600286814068,0.6818137882029559,-0.35981896362810534,1.7781346437841201
900,"Yeah, you said earlier, I don't like  it. So what was this junk? Well, books, photos, dirty mags.  You sure it weren't Keith. It was all this  weird personal stuff.",5245830105934359183,859_5245830105934359183,00:47:01:12,00:47:09:19,0.25942908926853986,1.7545110625729194,0.43682438337596347,0.7456620392831528,-0.2735069256795037,0.48842180239205624,0.07526784353216324,0.5323205732997226,0.8583450567191963,-0.3368905578118011,1.7545110625729194
905,"Trick or treat!  Trick or treat!  Yeah, look, I ain't got anything.  Trick or treat!  Trick or treat!",5264050645694159353,1254_5264050645694159353,01:05:58:03,01:06:01:17,-0.542990948736872,0.010333694456439784,1.7387821437944477,-0.5128452805637251,-0.2939478655752056,-0.22278627483563276,-0.37483063548963325,-0.36901970039631987,-0.44980170717558166,-0.38631462027894264,1.7387821437944477
907,I don't know what trick  you've pulled... I don't pull tricks.  Not where my kids are concerned.,5274434588125702436,832_5274434588125702436,00:46:29:07,00:46:33:03,-0.21010255577669965,-0.02729509033142179,1.736317337775369,0.031744300419495254,0.051905680224676086,0.1577279232005538,0.016028517967321496,-0.19510302638335586,0.08781267267215952,0.36660023062061287,1.736317337775369
914,What?  You told her? ,5245830105934359183,1647_5245830105934359183,01:29:18:06,01:29:20:01,1.4618683977702978,0.7491384567892332,0.0955374997247142,0.4219405838467761,0.13801905751240864,0.1888042046418166,0.2000147212112542,0.9350620470474106,1.6966812637941386,0.6870062421063999,1.6966812637941386
921,"You should go.  The thing is, Jack,  I ain't a very patient man.",5274434588125702436,1413_5274434588125702436,01:17:14:17,01:17:17:12,0.46719714792324907,1.019887636340906,0.8190736681263955,1.3520187958608518,1.6840537768135189,1.3332949652690458,0.4049803106887863,0.8908421221931812,0.23981880757076302,1.2069328540478221,1.6840537768135189
924,"Do you get that, Tanya? ",5258818087037440299,1095_5258818087037440299,00:55:44:21,00:55:46:16,0.8968330984532755,1.654177884290695,1.0056169306009457,1.1486816876428163,1.4186980233044528,1.4374808390919085,1.478115525026208,0.31104144241216775,0.5477413518518519,1.1295806776194544,1.654177884290695
929,"Sorry, what? ",5245830105934359183,988_5245830105934359183,00:54:08:09,00:54:10:15,0.2527685097650152,0.3631636070745233,1.6495229194108376,1.1114040778513559,0.9048671106330208,0.9426268354517122,0.8048270411193068,0.04898823262522732,0.423046284730727,0.3558051376774753,1.6495229194108376
934,"Embarrassing their kids.  Please, just go.  Why, what have I done?  I just wanna come round and  spend a bit of time with my kids. That ain't a crime, is it?",5258818087037440299,1060_5258818087037440299,00:53:59:08,00:54:07:01,0.09907196616877834,1.6296896162543366,0.535610805900404,-0.14764269008512174,-0.28297495643272047,-0.21809314946665911,-0.33396590229649176,-0.32561952086871127,0.8738374611172501,-0.2902341121689085,1.6296896162543366
941,"Mr Branning, do you know the  man who tried to shoot you? MAX SIGHS",5264050645694159353,490_5264050645694159353,00:24:02:17,00:24:06:15,-0.5103033222818094,-0.3742567813806314,-0.462578706055676,-0.21023910156669037,1.5967028249071116,0.4459571754379308,0.011448352567109965,1.0182385463098906,-0.4794446622952751,-0.36987771999022434,1.5967028249071116
942,You're supposed help me out.  Sorry.  We got a bit carried away.,5269245838135402929,474_5269245838135402929,00:24:52:16,00:24:55:19,0.27892793926967835,0.15774487480376578,0.09126762278136911,0.07603195755777115,1.5953764840822917,-0.008206464595365988,0.025433316448845125,0.004148897986000373,-0.17725796383062634,0.2170274970572736,1.5953764840822917
